+1.99640E+10  +0.00000E+00  +5.83104E+09  +1.00000E-24  +4.00000E-05  +1.76302E+03  +1.76302E+03  +2.96519E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.81670E-03  +4.99092E-01
+2.00055E+10  +0.00000E+00  +5.68726E+09  +1.00000E-24  +4.00000E-05  +1.75693E+03  +1.75693E+03  +2.96007E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +9.87105E-04  +4.99505E-01
+2.00459E+10  +0.00000E+00  +5.54319E+09  +1.00000E-24  +4.00000E-05  +1.75304E+03  +1.75304E+03  +2.95679E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +6.88337E-04  +4.99660E-01
+2.00852E+10  +0.00000E+00  +5.39884E+09  +1.00000E-24  +4.00000E-05  +1.75626E+03  +1.75626E+03  +2.95951E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +3.97863E-04  +4.99804E-01
+2.01235E+10  +0.00000E+00  +5.25420E+09  +1.00000E-24  +4.00000E-05  +1.76093E+03  +1.76093E+03  +2.96344E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +2.25354E-04  +4.99888E-01
+2.01608E+10  +0.00000E+00  +5.10929E+09  +1.00000E-24  +4.00000E-05  +1.76566E+03  +1.76566E+03  +2.96741E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.22793E-04  +4.99938E-01
+2.01970E+10  +0.00000E+00  +4.96412E+09  +1.00000E-24  +4.00000E-05  +1.77033E+03  +1.77033E+03  +2.97133E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +6.74134E-05  +4.99966E-01
+2.02322E+10  +0.00000E+00  +4.81869E+09  +1.00000E-24  +4.00000E-05  +1.76510E+03  +1.76510E+03  +2.96694E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +3.63503E-05  +4.99980E-01
+2.02664E+10  +0.00000E+00  +4.67301E+09  +1.00000E-24  +4.00000E-05  +1.75626E+03  +1.75626E+03  +2.95951E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.88373E-05  +4.99990E-01
+2.02995E+10  +0.00000E+00  +4.52709E+09  +1.00000E-24  +4.00000E-05  +1.75756E+03  +1.75756E+03  +2.96060E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.06861E-05  +4.99994E-01
+2.03315E+10  +0.00000E+00  +4.38093E+09  +1.00000E-24  +4.00000E-05  +1.77435E+03  +1.77435E+03  +2.97471E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +5.77577E-06  +5.00000E-01
+2.03625E+10  +0.00000E+00  +4.23455E+09  +1.00000E-24  +4.00000E-05  +1.77599E+03  +1.77599E+03  +2.97608E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +3.09957E-06  +5.00000E-01
+2.03924E+10  +0.00000E+00  +4.08795E+09  +1.00000E-24  +4.00000E-05  +1.76448E+03  +1.76448E+03  +2.96643E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.73181E-06  +5.00000E-01
+2.04213E+10  +0.00000E+00  +3.94114E+09  +1.00000E-24  +4.00000E-05  +1.77985E+03  +1.77985E+03  +2.97931E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +9.68808E-07  +5.00000E-01
+2.04492E+10  +0.00000E+00  +3.79412E+09  +1.00000E-24  +4.00000E-05  +1.77568E+03  +1.77568E+03  +2.97582E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +5.34076E-07  +5.00000E-01
+2.04759E+10  +0.00000E+00  +3.64691E+09  +1.00000E-24  +4.00000E-05  +1.76332E+03  +1.76332E+03  +2.96544E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +2.87674E-07  +5.00000E-01
+2.05016E+10  +0.00000E+00  +3.49951E+09  +1.00000E-24  +4.00000E-05  +1.77577E+03  +1.77577E+03  +2.97590E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.62479E-07  +5.00000E-01
+2.05263E+10  +0.00000E+00  +3.35192E+09  +1.00000E-24  +4.00000E-05  +1.76960E+03  +1.76960E+03  +2.97073E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +9.01241E-08  +5.00000E-01
+2.05499E+10  +0.00000E+00  +3.20417E+09  +1.00000E-24  +4.00000E-05  +1.76762E+03  +1.76762E+03  +2.96906E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +4.88221E-08  +5.00000E-01
+2.05724E+10  +0.00000E+00  +3.05624E+09  +1.00000E-24  +4.00000E-05  +1.77967E+03  +1.77967E+03  +2.97917E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +2.67602E-08  +5.00000E-01
+2.05938E+10  +0.00000E+00  +2.90816E+09  +1.00000E-24  +4.00000E-05  +1.77808E+03  +1.77808E+03  +2.97783E+03  +0.00000E+00  +9.78272E+04  +0.00000E+00  +1.50689E-08  +5.00000E-01
